67921161	gi|67921161|ref|ZP_00514680.1|
67923551	gi|67923551|ref|ZP_00517024.1|
67923561	gi|67923561|ref|ZP_00517034.1|
67924476	gi|67924476|ref|ZP_00517899.1|
67924345	gi|67924345|ref|ZP_00517777.1|
67923589	gi|67923589|ref|ZP_00517061.1|
67923759	gi|67923759|ref|ZP_00517223.1|
67923587	gi|67923587|ref|ZP_00517059.1|
67923566	gi|67923566|ref|ZP_00517039.1|
67922482	gi|67922482|ref|ZP_00515991.1|
67923553	gi|67923553|ref|ZP_00517026.1|
67923590	gi|67923590|ref|ZP_00517062.1|
67924042	gi|67924042|ref|ZP_00517492.1|
67923593	gi|67923593|ref|ZP_00517065.1|
67923586	gi|67923586|ref|ZP_00517058.1|
67923560	gi|67923560|ref|ZP_00517033.1|
67923555	gi|67923555|ref|ZP_00517028.1|
110634168	gi|110634168|ref|YP_674376.1|
67920432	gi|67920432|ref|ZP_00513952.1|
67922541	gi|67922541|ref|ZP_00516049.1|
67923583	gi|67923583|ref|ZP_00517055.1|
67924343	gi|67924343|ref|ZP_00517775.1|
67925886	gi|67925886|ref|ZP_00519172.1|
67925923	gi|67925923|ref|ZP_00519203.1|
67922290	gi|67922290|ref|ZP_00515803.1|
67920997	gi|67920997|ref|ZP_00514516.1|
67923565	gi|67923565|ref|ZP_00517038.1|
67921052	gi|67921052|ref|ZP_00514571.1|
67922291	gi|67922291|ref|ZP_00515804.1|
67925193	gi|67925193|ref|ZP_00518561.1|
95930693	gi|95930693|ref|ZP_01313426.1|
95930293	gi|95930293|ref|ZP_01313031.1|
95930295	gi|95930295|ref|ZP_01313033.1|
95930750	gi|95930750|ref|ZP_01313483.1|
95930694	gi|95930694|ref|ZP_01313427.1|
95931442	gi|95931442|ref|ZP_01314148.1|
95929628	gi|95929628|ref|ZP_01312370.1|
95931437	gi|95931437|ref|ZP_01314143.1|
95931439	gi|95931439|ref|ZP_01314145.1|
95929000	gi|95929000|ref|ZP_01311745.1|
95930499	gi|95930499|ref|ZP_01313235.1|
95928705	gi|95928705|ref|ZP_01311451.1|
95928730	gi|95928730|ref|ZP_01311476.1|
95931443	gi|95931443|ref|ZP_01314149.1|
95931436	gi|95931436|ref|ZP_01314142.1|
83944838	gi|83944838|ref|ZP_00957204.1|
83854988	gi|83854988|ref|ZP_00948518.1|
83949811	gi|83949811|ref|ZP_00958544.1|
83941591	gi|83941591|ref|ZP_00954053.1|
83942310	gi|83942310|ref|ZP_00954771.1|
83943194	gi|83943194|ref|ZP_00955654.1|
83858246	gi|83858246|ref|ZP_00951768.1|
83858572	gi|83858572|ref|ZP_00952094.1|
83951184	gi|83951184|ref|ZP_00959917.1|
83858543	gi|83858543|ref|ZP_00952065.1|
83858559	gi|83858559|ref|ZP_00952081.1|
83941473	gi|83941473|ref|ZP_00953935.1|
83858554	gi|83858554|ref|ZP_00952076.1|
83949779	gi|83949779|ref|ZP_00958512.1|
83858576	gi|83858576|ref|ZP_00952098.1|
83858388	gi|83858388|ref|ZP_00951910.1|
83858560	gi|83858560|ref|ZP_00952082.1|
83951482	gi|83951482|ref|ZP_00960214.1|
83949771	gi|83949771|ref|ZP_00958504.1|
83854993	gi|83854993|ref|ZP_00948523.1|
83941500	gi|83941500|ref|ZP_00953962.1|
83941499	gi|83941499|ref|ZP_00953961.1|
83854990	gi|83854990|ref|ZP_00948520.1|
83941157	gi|83941157|ref|ZP_00953619.1|
83858566	gi|83858566|ref|ZP_00952088.1|
83949797	gi|83949797|ref|ZP_00958530.1|
83854956	gi|83854956|ref|ZP_00948486.1|
83942931	gi|83942931|ref|ZP_00955391.1|
83944291	gi|83944291|ref|ZP_00956746.1|
83944742	gi|83944742|ref|ZP_00957108.1|
83859959	gi|83859959|ref|ZP_00953479.1|
83854989	gi|83854989|ref|ZP_00948519.1|
83949765	gi|83949765|ref|ZP_00958498.1|
83953649	gi|83953649|ref|ZP_00962370.1|
83955716	gi|83955716|ref|ZP_00964296.1|
83952108	gi|83952108|ref|ZP_00960840.1|
83942204	gi|83942204|ref|ZP_00954666.1|
83944920	gi|83944920|ref|ZP_00957286.1|
83858567	gi|83858567|ref|ZP_00952089.1|
83854949	gi|83854949|ref|ZP_00948479.1|
83942070	gi|83942070|ref|ZP_00954532.1|
83952013	gi|83952013|ref|ZP_00960745.1|
83944915	gi|83944915|ref|ZP_00957281.1|
83858573	gi|83858573|ref|ZP_00952095.1|
83858562	gi|83858562|ref|ZP_00952084.1|
83854970	gi|83854970|ref|ZP_00948500.1|
83854950	gi|83854950|ref|ZP_00948480.1|
83858565	gi|83858565|ref|ZP_00952087.1|
83858551	gi|83858551|ref|ZP_00952073.1|
83858556	gi|83858556|ref|ZP_00952078.1|
83858356	gi|83858356|ref|ZP_00951878.1|
83858245	gi|83858245|ref|ZP_00951767.1|
83854971	gi|83854971|ref|ZP_00948501.1|
83945005	gi|83945005|ref|ZP_00957371.1|
83859450	gi|83859450|ref|ZP_00952971.1|
83855067	gi|83855067|ref|ZP_00948597.1|
83949773	gi|83949773|ref|ZP_00958506.1|
83854958	gi|83854958|ref|ZP_00948488.1|
83955546	gi|83955546|ref|ZP_00964177.1|
83858385	gi|83858385|ref|ZP_00951907.1|
83854977	gi|83854977|ref|ZP_00948507.1|
83854961	gi|83854961|ref|ZP_00948491.1|
83858577	gi|83858577|ref|ZP_00952099.1|
83954329	gi|83954329|ref|ZP_00963049.1|
83949944	gi|83949944|ref|ZP_00958677.1|
83949806	gi|83949806|ref|ZP_00958539.1|
83943233	gi|83943233|ref|ZP_00955693.1|
83942418	gi|83942418|ref|ZP_00954879.1|
83942430	gi|83942430|ref|ZP_00954891.1|
83854973	gi|83854973|ref|ZP_00948503.1|
83950734	gi|83950734|ref|ZP_00959467.1|
83854963	gi|83854963|ref|ZP_00948493.1|
83949808	gi|83949808|ref|ZP_00958541.1|
83953120	gi|83953120|ref|ZP_00961842.1|
83949796	gi|83949796|ref|ZP_00958529.1|
83953259	gi|83953259|ref|ZP_00961981.1|
83952140	gi|83952140|ref|ZP_00960872.1|
83953650	gi|83953650|ref|ZP_00962371.1|
83952239	gi|83952239|ref|ZP_00960971.1|
83942337	gi|83942337|ref|ZP_00954798.1|
83942429	gi|83942429|ref|ZP_00954890.1|
84394583	gi|84394583|ref|ZP_00993287.1|
84496736	gi|84496736|ref|ZP_00995590.1|
84502675	gi|84502675|ref|ZP_01000794.1|
84494783	gi|84494783|ref|ZP_00993902.1|
84496805	gi|84496805|ref|ZP_00995659.1|
84494790	gi|84494790|ref|ZP_00993909.1|
84501132	gi|84501132|ref|ZP_00999367.1|
84501039	gi|84501039|ref|ZP_00999274.1|
84494771	gi|84494771|ref|ZP_00993890.1|
84499870	gi|84499870|ref|ZP_00998136.1|
84494796	gi|84494796|ref|ZP_00993915.1|
84498382	gi|84498382|ref|ZP_00997179.1|
84494926	gi|84494926|ref|ZP_00994045.1|
84498364	gi|84498364|ref|ZP_00997161.1|
84499833	gi|84499833|ref|ZP_00998121.1|
84501319	gi|84501319|ref|ZP_00999524.1|
84503639	gi|84503639|ref|ZP_01001677.1|
84498386	gi|84498386|ref|ZP_00997183.1|
84494780	gi|84494780|ref|ZP_00993899.1|
84494811	gi|84494811|ref|ZP_00993930.1|
84496702	gi|84496702|ref|ZP_00995556.1|
84494774	gi|84494774|ref|ZP_00993893.1|
84494438	gi|84494438|ref|ZP_00993557.1|
84499872	gi|84499872|ref|ZP_00998138.1|
84494743	gi|84494743|ref|ZP_00993862.1|
84500726	gi|84500726|ref|ZP_00998975.1|
84498599	gi|84498599|ref|ZP_00997362.1|
84494812	gi|84494812|ref|ZP_00993931.1|
84499874	gi|84499874|ref|ZP_00998140.1|
84503642	gi|84503642|ref|ZP_01001680.1|
84494786	gi|84494786|ref|ZP_00993905.1|
84496554	gi|84496554|ref|ZP_00995408.1|
84494782	gi|84494782|ref|ZP_00993901.1|
84498575	gi|84498575|ref|ZP_00997338.1|
84494787	gi|84494787|ref|ZP_00993906.1|
84502757	gi|84502757|ref|ZP_01000876.1|
84494733	gi|84494733|ref|ZP_00993852.1|
84496738	gi|84496738|ref|ZP_00995592.1|
84494776	gi|84494776|ref|ZP_00993895.1|
84494785	gi|84494785|ref|ZP_00993904.1|
84503643	gi|84503643|ref|ZP_01001681.1|
84494797	gi|84494797|ref|ZP_00993916.1|
84496553	gi|84496553|ref|ZP_00995407.1|
84494746	gi|84494746|ref|ZP_00993865.1|
